,Numero_horas_con_deambulacion,Numero_horas_estacionarias,Total_hrs_monitorizadas,Hrs_sin_registro,min_totales_en_movimiento,Total_min_de_ejercicio_diario,distancia_caminada_en_km,Numero_pasos_por_dia,FCr_promedio_diario,Gasto_calorico_activo,HRV_SDNN,FC_al_caminar_promedio_diario
Numero_horas_con_deambulacion,1.0,-0.10964652224174581,0.8863841777709007,-0.8863841777709007,0.6446621566499523,0.5238812286795207,0.6718405375524337,0.6830479333702747,-0.29225420419652703,0.7463714334101614,0.11447309489782519,-0.0686235063699512
Numero_horas_estacionarias,-0.10964652224174581,1.0,0.29609596223901036,-0.29609596223901036,-0.3567819022635733,-0.03087917228156182,-0.2935219993212455,-0.3051849834004289,-0.08429936237503431,-0.08761148040399382,-0.043513273934567845,-0.11523087976804385
Total_hrs_monitorizadas,0.8863841777709007,0.29609596223901036,1.0,-1.0,0.4174372281187245,0.44859286873141313,0.4892868585807447,0.49737531828982245,-0.29874074398853045,0.6616401065489879,0.13348351555395152,-0.11360507178305183
Hrs_sin_registro,-0.8863841777709007,-0.29609596223901036,-1.0,1.0,-0.4174372281187245,-0.44859286873141313,-0.4892868585807447,-0.49737531828982245,0.29874074398853045,-0.6616401065489879,-0.13348351555395152,0.11360507178305183
min_totales_en_movimiento,0.6446621566499523,-0.3567819022635733,0.4174372281187245,-0.4174372281187245,1.0,0.574328913556068,0.9183581435394154,0.9220005377598437,-0.03749742373570557,0.7659405634141941,-0.06936827875664801,-0.09369953599653806
Total_min_de_ejercicio_diario,0.5238812286795207,-0.03087917228156182,0.44859286873141313,-0.44859286873141313,0.574328913556068,1.0,0.720824494599064,0.6971000738327687,-0.01852223172863496,0.654472164968773,-0.22374559619088683,0.01844794424081344
distancia_caminada_en_km,0.6718405375524337,-0.2935219993212455,0.4892868585807447,-0.4892868585807447,0.9183581435394154,0.720824494599064,1.0,0.9967444384156267,-0.03268551851727764,0.8268583830710797,-0.15055615843733045,-0.06390321394982457
Numero_pasos_por_dia,0.6830479333702747,-0.3051849834004289,0.49737531828982245,-0.49737531828982245,0.9220005377598437,0.6971000738327687,0.9967444384156267,1.0,-0.04258960398284526,0.8260851871947911,-0.13590613130765056,-0.07335603088006834
FCr_promedio_diario,-0.29225420419652703,-0.08429936237503431,-0.29874074398853045,0.29874074398853045,-0.03749742373570557,-0.01852223172863496,-0.03268551851727764,-0.04258960398284526,1.0,-0.12248074986650892,-0.42933090428738147,0.27031681913824496
Gasto_calorico_activo,0.7463714334101614,-0.08761148040399382,0.6616401065489879,-0.6616401065489879,0.7659405634141941,0.654472164968773,0.8268583830710797,0.8260851871947911,-0.12248074986650892,1.0,-0.04910472056429734,-0.09411422685251322
HRV_SDNN,0.11447309489782519,-0.043513273934567845,0.13348351555395152,-0.13348351555395152,-0.06936827875664801,-0.22374559619088683,-0.15055615843733045,-0.13590613130765056,-0.42933090428738147,-0.04910472056429734,1.0,-0.1616207758992218
FC_al_caminar_promedio_diario,-0.0686235063699512,-0.11523087976804385,-0.11360507178305183,0.11360507178305183,-0.09369953599653806,0.01844794424081344,-0.06390321394982457,-0.07335603088006834,0.27031681913824496,-0.09411422685251322,-0.1616207758992218,1.0
