usuario_id,semana_inicio,dias_monitoreados,dias_faltantes,max_run_faltantes,pct_imputada_FC_walk,flag_baja_cobertura
u9,2018-10-30,6,1,1,16.666666666666664,0
u9,2018-11-06,7,0,0,28.57142857142857,0
u9,2018-11-13,7,0,0,14.285714285714285,0
u9,2018-11-20,7,0,0,14.285714285714285,0
u9,2018-11-27,7,0,0,14.285714285714285,0
u9,2018-12-04,7,0,0,0.0,0
u9,2018-12-11,7,0,0,28.57142857142857,0
u9,2018-12-18,7,0,0,28.57142857142857,0
u9,2018-12-25,7,0,0,28.57142857142857,0
u9,2019-01-01,7,0,0,42.85714285714285,0
u9,2019-01-08,7,0,0,57.14285714285714,0
u9,2019-01-15,7,0,0,28.57142857142857,0
u9,2019-01-22,7,0,0,14.285714285714285,0
u9,2019-01-29,7,0,0,28.57142857142857,0
u9,2019-02-05,7,0,0,28.57142857142857,0
u9,2019-02-12,7,0,0,57.14285714285714,0
u9,2019-02-19,7,0,0,71.42857142857143,0
u9,2019-02-26,7,0,0,28.57142857142857,0
u9,2019-03-05,3,4,4,66.66666666666666,0
u9,2019-07-23,4,3,3,50.0,0
u9,2019-07-30,7,0,0,0.0,0
u9,2019-08-06,7,0,0,28.57142857142857,0
u9,2019-08-13,7,0,0,28.57142857142857,0
u9,2019-08-20,7,0,0,28.57142857142857,0
u9,2019-08-27,7,0,0,14.285714285714285,0
u9,2019-09-03,7,0,0,14.285714285714285,0
u9,2019-09-10,7,0,0,28.57142857142857,0
u9,2019-09-17,7,0,0,28.57142857142857,0
u9,2019-09-24,7,0,0,14.285714285714285,0
u9,2019-10-01,7,0,0,42.85714285714285,0
u9,2019-10-08,7,0,0,28.57142857142857,0
u9,2019-10-15,7,0,0,42.85714285714285,0
u9,2019-10-22,7,0,0,28.57142857142857,0
u9,2019-10-29,7,0,0,42.85714285714285,0
u9,2019-11-05,7,0,0,42.85714285714285,0
u9,2019-11-12,7,0,0,57.14285714285714,0
u9,2019-11-19,7,0,0,42.85714285714285,0
u9,2019-11-26,7,0,0,14.285714285714285,0
u9,2019-12-03,7,0,0,28.57142857142857,0
u9,2019-12-10,7,0,0,28.57142857142857,0
u9,2019-12-17,7,0,0,42.85714285714285,0
u9,2019-12-24,7,0,0,42.85714285714285,0
u9,2019-12-31,7,0,0,42.85714285714285,0
u9,2020-01-07,6,1,1,50.0,0
u9,2020-01-14,7,0,0,57.14285714285714,0
u9,2020-01-21,7,0,0,28.57142857142857,0
u9,2020-01-28,7,0,0,42.85714285714285,0
u9,2020-02-04,7,0,0,42.85714285714285,0
u9,2020-02-11,7,0,0,42.85714285714285,0
u9,2020-02-18,7,0,0,14.285714285714285,0
u9,2020-02-25,7,0,0,28.57142857142857,0
u9,2020-03-03,7,0,0,42.85714285714285,0
u9,2020-03-10,7,0,0,57.14285714285714,0
u9,2020-03-17,7,0,0,57.14285714285714,0
u9,2020-03-24,7,0,0,28.57142857142857,0
u9,2020-03-31,7,0,0,28.57142857142857,0
u9,2020-04-07,7,0,0,28.57142857142857,0
u9,2020-04-14,7,0,0,42.85714285714285,0
u9,2020-04-21,7,0,0,42.85714285714285,0
u9,2020-04-28,7,0,0,28.57142857142857,0
u9,2020-05-05,7,0,0,57.14285714285714,0
u9,2020-05-12,7,0,0,28.57142857142857,0
u9,2020-05-19,7,0,0,28.57142857142857,0
u9,2020-05-26,7,0,0,28.57142857142857,0
u9,2020-06-02,7,0,0,57.14285714285714,0
u9,2020-06-09,7,0,0,28.57142857142857,0
u9,2020-06-16,7,0,0,28.57142857142857,0
u9,2020-06-23,7,0,0,57.14285714285714,0
u9,2020-06-30,7,0,0,14.285714285714285,0
u9,2020-07-07,7,0,0,14.285714285714285,0
u9,2020-07-14,7,0,0,28.57142857142857,0
u9,2020-07-21,7,0,0,42.85714285714285,0
u9,2020-07-28,7,0,0,14.285714285714285,0
u9,2020-08-04,7,0,0,14.285714285714285,0
u9,2020-08-11,7,0,0,14.285714285714285,0
u9,2020-08-18,7,0,0,28.57142857142857,0
u9,2020-08-25,7,0,0,28.57142857142857,0
u9,2020-09-01,7,0,0,28.57142857142857,0
u9,2020-09-08,7,0,0,14.285714285714285,0
u9,2020-09-15,7,0,0,42.85714285714285,0
u9,2020-09-22,7,0,0,28.57142857142857,0
u9,2020-09-29,7,0,0,28.57142857142857,0
u9,2020-10-06,7,0,0,14.285714285714285,0
u9,2020-10-13,7,0,0,14.285714285714285,0
u9,2020-10-20,7,0,0,28.57142857142857,0
u9,2020-10-27,7,0,0,57.14285714285714,0
u9,2020-11-03,7,0,0,28.57142857142857,0
u9,2020-11-10,7,0,0,14.285714285714285,0
u9,2020-11-17,7,0,0,14.285714285714285,0
u9,2020-11-24,7,0,0,14.285714285714285,0
u9,2020-12-01,7,0,0,28.57142857142857,0
u9,2020-12-08,7,0,0,28.57142857142857,0
u9,2020-12-15,7,0,0,14.285714285714285,0
u9,2020-12-22,7,0,0,42.85714285714285,0
u9,2020-12-29,7,0,0,14.285714285714285,0
u9,2021-01-05,7,0,0,42.85714285714285,0
u9,2021-01-12,7,0,0,14.285714285714285,0
u9,2021-01-19,7,0,0,14.285714285714285,0
u9,2021-01-26,7,0,0,28.57142857142857,0
u9,2021-02-02,7,0,0,28.57142857142857,0
u9,2021-02-09,7,0,0,0.0,0
u9,2021-02-16,7,0,0,28.57142857142857,0
u9,2021-02-23,7,0,0,28.57142857142857,0
u9,2021-03-02,7,0,0,28.57142857142857,0
u9,2021-03-09,7,0,0,28.57142857142857,0
u9,2021-03-16,7,0,0,28.57142857142857,0
u9,2021-03-23,7,0,0,28.57142857142857,0
u9,2021-03-30,7,0,0,14.285714285714285,0
u9,2021-04-06,7,0,0,28.57142857142857,0
u9,2021-04-13,7,0,0,14.285714285714285,0
u9,2021-04-20,7,0,0,28.57142857142857,0
u9,2021-04-27,7,0,0,14.285714285714285,0
u9,2021-05-04,7,0,0,14.285714285714285,0
u9,2021-05-11,7,0,0,14.285714285714285,0
u9,2021-05-18,7,0,0,14.285714285714285,0
u9,2021-05-25,7,0,0,28.57142857142857,0
u9,2021-06-01,6,1,1,16.666666666666664,0
u9,2021-06-08,7,0,0,14.285714285714285,0
u9,2021-06-15,7,0,0,14.285714285714285,0
u9,2021-06-22,7,0,0,14.285714285714285,0
u9,2021-06-29,7,0,0,0.0,0
u9,2021-07-06,7,0,0,14.285714285714285,0
u9,2021-07-13,7,0,0,14.285714285714285,0
u9,2021-07-20,7,0,0,28.57142857142857,0
u9,2021-07-27,7,0,0,14.285714285714285,0
u9,2021-08-03,7,0,0,14.285714285714285,0
u9,2021-08-10,7,0,0,0.0,0
u9,2021-08-17,7,0,0,28.57142857142857,0
u9,2021-08-24,7,0,0,14.285714285714285,0
u9,2021-08-31,7,0,0,28.57142857142857,0
u9,2021-09-07,7,0,0,28.57142857142857,0
u9,2021-09-14,7,0,0,28.57142857142857,0
u9,2021-09-21,7,0,0,14.285714285714285,0
u9,2021-09-28,7,0,0,0.0,0
u9,2021-10-05,7,0,0,14.285714285714285,0
u9,2021-10-12,7,0,0,14.285714285714285,0
u9,2021-10-19,7,0,0,0.0,0
u9,2021-10-26,7,0,0,14.285714285714285,0
u9,2021-11-02,7,0,0,28.57142857142857,0
u9,2021-11-09,7,0,0,0.0,0
u9,2021-11-16,4,3,3,0.0,0
