,Numero_horas_con_deambulacion,Numero_horas_estacionarias,Total_hrs_monitorizadas,Hrs_sin_registro,min_totales_en_movimiento,Total_min_de_ejercicio_diario,distancia_caminada_en_km,Numero_pasos_por_dia,FCr_promedio_diario,Gasto_calorico_activo,HRV_SDNN,FC_al_caminar_promedio_diario
Numero_horas_con_deambulacion,1.0,0.026937124021518724,0.8747560002716156,-0.8747560002716156,0.7341417025644567,0.26217299282225437,0.7390723479211496,0.7582132589122385,-0.25560025192985264,0.7699455500862424,0.0075230460900438615,-0.09500615528461652
Numero_horas_estacionarias,0.026937124021518724,1.0,0.5079512365509663,-0.5079512365509663,-0.04512446946821005,0.0498365618803919,-0.03330135885894274,-0.03249579836233975,-0.1197093950186886,0.02256338489029749,0.1751666007705867,0.004825781975416246
Total_hrs_monitorizadas,0.8747560002716156,0.5079512365509663,1.0,-1.0,0.6107351964140635,0.25007183038639746,0.6207150555726668,0.6375992371054852,-0.2782782355228589,0.6743982990304243,0.09139277805279666,-0.07952741510051639
Hrs_sin_registro,-0.8747560002716156,-0.5079512365509663,-1.0,1.0,-0.6107351964140635,-0.25007183038639746,-0.6207150555726668,-0.6375992371054852,0.2782782355228589,-0.6743982990304243,-0.09139277805279666,0.07952741510051639
min_totales_en_movimiento,0.7341417025644567,-0.04512446946821005,0.6107351964140635,-0.6107351964140635,1.0,0.3159820133912341,0.8337261456499198,0.8470558167540377,-0.22039316613289792,0.7638162641506502,-0.050210599660257184,-0.06900570207930916
Total_min_de_ejercicio_diario,0.26217299282225437,0.0498365618803919,0.25007183038639746,-0.25007183038639746,0.3159820133912341,1.0,0.4899442578933251,0.48948373680116664,-0.02861986166254838,0.4116094699283857,-0.017847352521159085,0.008487427033132563
distancia_caminada_en_km,0.7390723479211496,-0.03330135885894274,0.6207150555726668,-0.6207150555726668,0.8337261456499198,0.4899442578933251,1.0,0.9632911377234,-0.26754858908989826,0.820834987333608,-0.010947654178418802,-0.05055269351920255
Numero_pasos_por_dia,0.7582132589122385,-0.03249579836233975,0.6375992371054852,-0.6375992371054852,0.8470558167540377,0.48948373680116664,0.9632911377234,1.0,-0.26374795185839045,0.8105513263620385,-0.01415855969837,-0.04885878691982909
FCr_promedio_diario,-0.25560025192985264,-0.1197093950186886,-0.2782782355228589,0.2782782355228589,-0.22039316613289792,-0.02861986166254838,-0.26754858908989826,-0.26374795185839045,1.0,-0.28698877715036974,-0.14165031807138084,0.09231347956827712
Gasto_calorico_activo,0.7699455500862424,0.02256338489029749,0.6743982990304243,-0.6743982990304243,0.7638162641506502,0.4116094699283857,0.820834987333608,0.8105513263620385,-0.28698877715036974,1.0,0.014700332224308789,-0.09499120497435373
HRV_SDNN,0.0075230460900438615,0.1751666007705867,0.09139277805279666,-0.09139277805279666,-0.050210599660257184,-0.017847352521159085,-0.010947654178418802,-0.01415855969837,-0.14165031807138084,0.014700332224308789,1.0,-0.15630286654554418
FC_al_caminar_promedio_diario,-0.09500615528461652,0.004825781975416246,-0.07952741510051639,0.07952741510051639,-0.06900570207930916,0.008487427033132563,-0.05055269351920255,-0.04885878691982909,0.09231347956827712,-0.09499120497435373,-0.15630286654554418,1.0
