,Numero_horas_con_deambulacion,Numero_horas_estacionarias,Total_hrs_monitorizadas,Hrs_sin_registro,min_totales_en_movimiento,Total_min_de_ejercicio_diario,distancia_caminada_en_km,Numero_pasos_por_dia,FCr_promedio_diario,Gasto_calorico_activo,HRV_SDNN,FC_al_caminar_promedio_diario
Numero_horas_con_deambulacion,1.0,-0.5928643480874562,0.1282555920680412,-0.1282555920680412,0.647916749706962,0.443001782557295,0.6204920380005967,0.6220790037796211,-0.19451406659770162,0.4392262173580778,-0.18279491617290533,-0.0505923108712507
Numero_horas_estacionarias,-0.5928643480874562,1.0,0.6620618332246108,-0.6620618332246108,-0.5335236485460043,-0.39780869471114755,-0.5184295553380432,-0.5107500535367453,0.15673344583345852,-0.3191773983572591,0.20005809362790505,0.06176264495255767
Total_hrs_monitorizadas,0.1282555920680412,0.6620618332246108,1.0,-1.0,-0.07681859446829327,-0.09998516645852104,-0.08123189643522839,-0.06941578836059767,-0.0062955288671829816,0.008404081755230362,0.0798085503672614,0.03270323338930449
Hrs_sin_registro,-0.1282555920680412,-0.6620618332246108,-1.0,1.0,0.07681859446829327,0.09998516645852104,0.08123189643522839,0.06941578836059767,0.0062955288671829816,-0.008404081755230362,-0.0798085503672614,-0.03270323338930449
min_totales_en_movimiento,0.647916749706962,-0.5335236485460043,-0.07681859446829327,0.07681859446829327,1.0,0.720734997996631,0.9367896967465397,0.9436781713877657,-0.18221816964717333,0.5904459804967275,-0.2256985215126785,-0.03226127776023384
Total_min_de_ejercicio_diario,0.443001782557295,-0.39780869471114755,-0.09998516645852104,0.09998516645852104,0.720734997996631,1.0,0.6324432440411427,0.6246470200929877,-0.08009859413693743,0.3539287197130141,-0.1631855044756383,-0.014468607958492261
distancia_caminada_en_km,0.6204920380005967,-0.5184295553380432,-0.08123189643522839,0.08123189643522839,0.9367896967465397,0.6324432440411427,1.0,0.9924417624676741,-0.2067207124142343,0.6297694986320563,-0.21219994321938834,-0.03050098427254747
Numero_pasos_por_dia,0.6220790037796211,-0.5107500535367453,-0.06941578836059767,0.06941578836059767,0.9436781713877657,0.6246470200929877,0.9924417624676741,1.0,-0.19891769153584107,0.6291488486550164,-0.22453544906655284,-0.025633550007356284
FCr_promedio_diario,-0.19451406659770162,0.15673344583345852,-0.0062955288671829816,0.0062955288671829816,-0.18221816964717333,-0.08009859413693743,-0.2067207124142343,-0.19891769153584107,1.0,-0.13989517348167327,0.08220557937514192,-0.009221382472548728
Gasto_calorico_activo,0.4392262173580778,-0.3191773983572591,0.008404081755230362,-0.008404081755230362,0.5904459804967275,0.3539287197130141,0.6297694986320563,0.6291488486550164,-0.13989517348167327,1.0,-0.16240759604192312,0.07004302184174735
HRV_SDNN,-0.18279491617290533,0.20005809362790505,0.0798085503672614,-0.0798085503672614,-0.2256985215126785,-0.1631855044756383,-0.21219994321938834,-0.22453544906655284,0.08220557937514192,-0.16240759604192312,1.0,-0.23961342992217413
FC_al_caminar_promedio_diario,-0.0505923108712507,0.06176264495255767,0.03270323338930449,-0.03270323338930449,-0.03226127776023384,-0.014468607958492261,-0.03050098427254747,-0.025633550007356284,-0.009221382472548728,0.07004302184174735,-0.23961342992217413,1.0
