,Numero_horas_con_deambulacion,Numero_horas_estacionarias,Total_hrs_monitorizadas,Hrs_sin_registro,min_totales_en_movimiento,Total_min_de_ejercicio_diario,distancia_caminada_en_km,Numero_pasos_por_dia,FCr_promedio_diario,Gasto_calorico_activo,HRV_SDNN,FC_al_caminar_promedio_diario
Numero_horas_con_deambulacion,1.0,-0.12857099498963287,0.852064331809185,-0.8520643318091843,0.6093376771262609,0.3979459709239515,0.5444379419676687,0.5823744244362361,-0.3711127778419197,0.20392709992936983,0.16580245288913303,-0.11099405575150552
Numero_horas_estacionarias,-0.12857099498963287,1.0,0.40922083195873604,-0.40922083195873654,-0.09330749911546193,-0.012809993416487407,-0.019904395109174827,-0.033233931888676536,-0.2377942168624083,-0.07238768095241653,0.014835682835334145,0.03292088220791666
Total_hrs_monitorizadas,0.852064331809185,0.40922083195873604,1.0,-1.0000000000000007,0.5105151656905925,0.35907829803523456,0.48960577412750317,0.5179996215684974,-0.4629118136184336,0.1481787201195302,0.1590764926100083,-0.0845470735645243
Hrs_sin_registro,-0.8520643318091843,-0.40922083195873654,-1.0000000000000007,1.0,-0.5105151656905923,-0.35907829803523494,-0.48960577412750317,-0.5179996215684978,0.46291181361843325,-0.1481787201195298,-0.15907649261000814,0.08454707356452426
min_totales_en_movimiento,0.6093376771262609,-0.09330749911546193,0.5105151656905925,-0.5105151656905923,1.0,0.5934666944657737,0.8796640830237449,0.8940858444629309,-0.16321988906641438,0.1920288823344721,0.03993696827930126,0.04608638239845984
Total_min_de_ejercicio_diario,0.3979459709239515,-0.012809993416487407,0.35907829803523456,-0.35907829803523494,0.5934666944657737,1.0,0.5441629110144235,0.5713230654448502,-0.2539786599814945,0.03573728308398652,0.05429308099163655,-0.019330271344253636
distancia_caminada_en_km,0.5444379419676687,-0.019904395109174827,0.48960577412750317,-0.48960577412750317,0.8796640830237449,0.5441629110144235,1.0,0.977166126430197,-0.17274918323704516,0.21291893044605986,0.015852700309958036,0.04248243930634593
Numero_pasos_por_dia,0.5823744244362361,-0.033233931888676536,0.5179996215684974,-0.5179996215684978,0.8940858444629309,0.5713230654448502,0.977166126430197,1.0,-0.2030087512144768,0.19135249553492717,0.02699623098185063,0.027770525094004756
FCr_promedio_diario,-0.3711127778419197,-0.2377942168624083,-0.4629118136184336,0.46291181361843325,-0.16321988906641438,-0.2539786599814945,-0.17274918323704516,-0.2030087512144768,1.0,0.001813301063898749,-0.3564295440074681,0.2829118747082293
Gasto_calorico_activo,0.20392709992936983,-0.07238768095241653,0.1481787201195302,-0.1481787201195298,0.1920288823344721,0.03573728308398652,0.21291893044605986,0.19135249553492717,0.001813301063898749,1.0,-0.022749481884680883,-0.01953450925857646
HRV_SDNN,0.16580245288913303,0.014835682835334145,0.1590764926100083,-0.15907649261000814,0.03993696827930126,0.05429308099163655,0.015852700309958036,0.02699623098185063,-0.3564295440074681,-0.022749481884680883,1.0,-0.16364459382873525
FC_al_caminar_promedio_diario,-0.11099405575150552,0.03292088220791666,-0.0845470735645243,0.08454707356452426,0.04608638239845984,-0.019330271344253636,0.04248243930634593,0.027770525094004756,0.2829118747082293,-0.01953450925857646,-0.16364459382873525,1.0
